City_ID,City_Name,State_Name,State_ID,County_Name,County_FIPS,Latitude,Longitude,Population_August_13_2021,Density_August_13_2021,Zips,all_median_household_income_2019,all_change_in_median_household_income_between_2000_and_2019,all_median_non-family_income_2019,all_change_in_median_non-family_income_between_2000_and_2019,all_median_per_capita_income_2019,all_change_in_median_per_capita_income_between_2000_and_2019,white_median_household_income_2019,white_change_in_median_household_income_between_2000_and_2019,white_median_non-family_income_2019,white_change_in_median_non-family_income_between_2000_and_2019,white_median_per_capita_income_2019,white_change_in_median_per_capita_income_between_2000_and_2019,black_or_african_american_median_household_income_2019,black_or_african_american_change_in_median_household_income_between_2000_and_2019,black_or_african_american_median_non-family_income_2019,black_or_african_american_change_in_median_non-family_income_between_2000_and_2019,black_or_african_american_median_per_capita_income_2019,black_or_african_american_change_in_median_per_capita_income_between_2000_and_2019,asian_median_household_income_2019,asian_change_in_median_household_income_between_2000_and_2019,asian_median_non-family_income_2019,asian_change_in_median_non-family_income_between_2000_and_2019,asian_median_per_capita_income_2019,asian_change_in_median_per_capita_income_between_2000_and_2019,hispanic_or_latino_median_household_income_2019,hispanic_or_latino_change_in_median_household_income_between_2000_and_2019,hispanic_or_latino_median_non-family_income_2019,hispanic_or_latino_change_in_median_non-family_income_between_2000_and_2019,hispanic_or_latino_median_per_capita_income_2019,hispanic_or_latino_change_in_median_per_capita_income_between_2000_and_2019,american_indian_and_alaska_native_median_household_income_2019,american_indian_and_alaska_native_change_in_median_household_income_between_2000_and_2019,american_indian_and_alaska_native_median_non-family_income_2019,american_indian_and_alaska_native_change_in_median_non-family_income_between_2000_and_2019,american_indian_and_alaska_native_median_per_capita_income_2019,american_indian_and_alaska_native_change_in_median_per_capita_income_between_2000_and_2019,multirace_median_household_income_2019,multirace_change_in_median_household_income_between_2000_and_2019,multirace_median_non-family_income_2019,multirace_change_in_median_non-family_income_between_2000_and_2019,multirace_median_per_capita_income_2019,multirace_change_in_median_per_capita_income_between_2000_and_2019,other_median_household_income_2019,other_change_in_median_household_income_between_2000_and_2019,other_median_non-family_income_2019,other_change_in_median_non-family_income_between_2000_and_2019,other_median_per_capita_income_2019,other_change_in_median_per_capita_income_between_2000_and_2019,revenue_imputed_2017,payroll_imputed_2017,employees_imputed_2017
1840002791,Newark,New Jersey,NJ,Essex,34013,40.7245,-74.1725,282011,4509,07103 07102 07105 07104 07107 07106 07108 07112 07114 07101 07175 07188 07191 07192 07193 07195 07198 07199,"$40,235",+49.5%,"$29,331",+99.6%,"$19,805",+52.2%,"$41,767",+33.2%,"$30,948",+97.2%,"$20,707",+37.8%,"$36,215",+45.8%,"$28,198",+111.8%,"$19,481",+54.0%,"$57,234",+83.6%,"$57,934",N,"$18,028",+20.4%,"$42,646",+58.1%,"$30,711",+115.9%,"$17,432",+52.6%,"$58,038",+81.0%,"$23,491",Â -33.8%,"$26,595",+88.5%,"$55,787",+95.3%,"$23,388",+19.5%,"$20,134",+68.6%,"$36,227",N,"$22,156",+31.8%,"$18,689",+73.4%,21.67%,19.00%,25.67%
1840009241,South Bend,Indiana,IN,St. Joseph,18141,41.6767,-86.2696,280498,938,46601 46635 46628 46616 46614 46615 46613 46619 46617 46624 46626 46634 46660 46680 46699,"$41,599",+28.2%,"$33,008",+43.8%,"$23,392",+36.6%,"$51,120",+46.1%,"$33,481",+40.6%,"$28,610",+41.9%,"$29,994",+16.7%,"$22,639",+18.5%,"$15,500",+34.4%,"$44,340",+42.9%,"$53,746",+144.0%,"$26,564",+66.7%,"$50,353",+61.2%,"$29,972",+50.6%,"$17,405",+75.4%,"$73,190",+111.0%,"$72,968",N,"$10,314",Â -30.1%,"$52,115",+116.5%,"$53,496",N,"$9,709",+31.7%,"$38,891",N,"$35,437",+75.0%,"$14,993",+58.6%,19.81%,19.33%,20.00%
1840015768,Shreveport,Louisiana,LA,Caddo,22017,32.4656,-93.7956,280062,672,71129 71101 71103 71104 71105 71106 71107 71108 71109 71119 71118 71102 71120 71130 71133 71134 71135 71136 71138 71148 71149 71151 71152 71153 71154 71156 71161 71162 71163 71164 71165 71166,"$45,013",+47.5%,"$25,255",+23.7%,"$28,252",+59.1%,"$69,869",+70.5%,"$40,293",+56.8%,"$42,883",+67.5%,"$29,216",+38.1%,"$18,629",+39.6%,"$17,883",+68.2%,"$35,067",Â -5.2%,"$31,268",N,"$13,929",Â -45.2%,"$71,032",+112.2%,"$34,114",+15.4%,"$22,353",+33.9%,"$37,430",+73.5%,"$37,368",N,"$22,866",+91.1%,"$53,456",+114.7%,"$71,250",N,"$18,949",+65.8%,"$58,095",N,"$27,326",+1.3%,"$26,649",+125.1%,22.41%,17.33%,19.00%
1840015830,Savannah,Georgia,GA,Chatham,13051,32.0281,-81.1784,276295,536,31322 31409 31408 31401 31405 31404 31407 31406 31419 31415 31403 31412 31416 31418 31420 31421,"$45,533",+56.8%,"$29,977",+56.8%,"$27,319",+61.5%,"$59,030",+57.4%,"$44,908",+94.6%,"$36,643",+50.9%,"$30,753",+31.6%,"$19,045",+35.5%,"$21,265",+74.4%,"$58,386",+60.3%,"$46,098",N,"$20,833",+50.7%,"$70,488",+97.2%,"$34,594",+22.3%,"$20,926",+53.0%,"$52,792",Â +53.1%,"$24,903",N,"$28,579",+101.6%,"$57,059",+134.3%,"$50,050",N,"$22,167",+71.4%,"$100,566",N,"$24,024",Â -5.8%,"$10,762",Â -2.7%,22.41%,23.33%,22.67%
1840019350,Chula Vista,California,CA,San Diego,06073,32.6281,-117.0145,274492,2134,91911 91910 91913 91915 91914 91902 91908 91909 91912 91921,"$87,876",+95.9%,"$61,964",+133.2%,"$33,458",+80.3%,"$79,596",+75.7%,"$48,484",+89.3%,"$34,293",+61.0%,"$77,510",+86.6%,"$62,649",+120.4%,"$40,114",+109.4%,"$113,213",+80.1%,"$112,231",N,"$34,665",+68.4%,"$76,608",+95.9%,"$41,936",+72.7%,"$28,318",+108.7%,"$57,696",+67.1%,"$58,026",+128.3%,"$29,061",+102.4%,"$106,437",+146.1%,"$52,264",+73.8%,"$20,051",+53.5%,"$97,171",N,"$120,994",N,"$28,468",+134.8%,19.44%,19.67%,22.33%
1840020007,Eugene,Oregon,OR,Lane,41039,44.0563,-123.1173,273439,1510,97405 97404 97401 97403 97402 97440,"$51,269",+43.0%,"$30,878",+39.7%,"$33,176",+55.6%,"$51,584",+38.7%,"$32,379",+41.1%,"$34,136",+51.2%,"$35,347",+31.5%,"$36,765",+13.1%,"$69,212",N,"$32,003",N,"$31,205",N,"$21,449",+80.8%,"$54,661",+102.7%,"$27,889",+40.1%,"$19,204",+72.8%,"$55,463",+80.7%,"$35,566",+117.4%,"$16,436",+22.4%,"$58,064",+125.0%,"$27,459",+34.8%,"$28,613",N,"$51,935",N,"$23,129",+1.0%,"$19,997",+97.9%,19.07%,22.00%,19.33%
1840000963,Canton,Ohio,OH,Stark,39151,40.8075,-81.3677,269418,1040,44714 44710 44702 44703 44706 44707 44704 44705 44708 44709 44711 44750 44799,"$32,125",+11.8%,"$24,619",+36.9%,"$18,920",+21.7%,"$39,193",+27.3%,"$27,993",+47.0%,"$23,479",+37.0%,"$22,315",+3.5%,"$19,383",+55.9%,"$14,112",+24.3%,"$21,156",Â -28.5%,"$11,357",+35.3%,"$20,239",+6.5%,"$25,222",Â -4.6%,"$22,965",+48.2%,"$14,415",+28.7%,"$36,005",+132.3%,"$49,115",N,"$14,195",+62.1%,"$20,202",Â -17.6%,"$16,907",Â -13.4%,"$10,526",+25.4%,"$16,916",N,"$26,505",Â -0.9%,"$9,614",+54.7%,20.93%,19.33%,18.00%
1840020604,Lubbock,Texas,TX,Lubbock,48303,33.5659,-101.8878,267648,741,79406 79423 79424 79416 79412 79413 79410 79411 79414 79404 79407 79401 79403 79415 79402 79408 79409 79430 79452 79453 79457 79464 79490 79491 79493 79499,"$52,254",+64.1%,"$36,453",+104.2%,"$28,079",+60.4%,"$55,382",+58.5%,"$38,935",+106.5%,"$30,452",+50.9%,"$36,411",+78.2%,"$22,716",+101.0%,"$17,523",+74.7%,"$38,253",+47.3%,"$19,529",+36.3%,"$21,941",+1.3%,"$42,661",+59.2%,"$30,337",+90.2%,"$18,820",+85.4%,"$39,528",+38.0%,"$31,265",+101.0%,"$36,819",N,"$41,870",+71.0%,"$30,779",+130.5%,"$14,396",+44.1%,"$32,295",N,"$26,955",+68.4%,"$20,358",+116.1%,22.41%,21.67%,23.00%
1840001185,Reading,Pennsylvania,PA,Berks,42011,40.3400,-75.9267,267155,3466,19604 19601 19602 19611 19603 19612,"$39,670",+48.6%,"$24,791",+44.9%,"$17,933",+37.0%,"$37,023",+32.3%,"$27,825",+58.8%,"$20,491",+31.9%,"$39,242",+44.9%,"$24,273",+34.0%,"$16,500",+34.9%,"$43,024",Â -3.9%,"$16,276",+12.8%,"$11,857",Â -7.6%,"$37,736",+75.6%,"$14,247",+21.5%,"$15,814",+95.8%,"$23,282",Â -6.2%,"$14,723",Â -61.0%,"$13,782",+60.6%,"$39,631",+97.3%,"$65,833",N,"$10,273",+60.9%,"$42,184",N,"$13,874",+2.6%,"$16,443",+94.4%,18.70%,19.00%,21.33%
1840021224,Salem,Oregon,OR,Marion,41047,44.9231,-123.0246,266804,1382,97302 97301 97306 97304 97317 97309 97310 97311 97312 97314,"$61,580",+58.4%,"$35,103",+35.8%,"$27,429",+43.3%,"$62,410",+57.0%,"$35,417",+35.5%,"$29,961",+43.2%,"$39,069",+37.0%,"$21,903",Â -66.7%,"$25,202",+126.7%,"$55,430",+35.7%,"$40,860",+81.6%,"$19,704",+42.1%,"$60,813",+109.5%,"$31,357",+61.8%,"$16,854",+90.9%,"$74,345",+120.7%,"$14,347",Â -15.9%,"$27,156",+95.4%,"$65,371",+111.9%,"$38,009",+91.2%,"$16,284",+44.9%,"$55,634",N,"$29,160",+48.1%,"$17,923",+108.9%,19.07%,22.00%,19.33%
1840015977,St. Petersburg,Florida,FL,Pinellas,12103,27.7931,-82.6652,265351,1656,33707 33702 33762 33713 33712 33711 33710 33716 33715 33714 33705 33701 33703 33704 33729 33731 33732 33733 33734 33742 33743 33747,"$61,631",+78.1%,"$44,861",+82.2%,"$39,621",+87.7%,"$70,140",+89.7%,"$49,368",+89.0%,"$45,489",+87.8%,"$40,795",+57.7%,"$35,600",+110.8%,"$23,752",+84.5%,"$67,829",+63.3%,"$66,681",N,"$30,401",+76.3%,"$56,885",+64.6%,"$53,728",+131.0%,"$30,370",+79.4%,"$44,035",+39.6%,"$27,590",+28.6%,"$65,629",N,"$42,339",+55.9%,"$41,338",+93.5%,"$13,544",+10.9%,"$50,089",N,"$46,772",+126.5%,"$35,770",N,19.81%,20.33%,22.33%
1840015044,Lafayette,Louisiana,LA,Lafayette,22055,30.2084,-92.0323,264357,877,70508 70507 70506 70503 70501 70502 70504 70505 70509 70593 70596 70598,"$51,477",+43.0%,"$31,845",+51.2%,"$35,120",+67.0%,"$61,595",+46.3%,"$40,051",+67.8%,"$42,570",+68.4%,"$30,276",+42.1%,"$18,527",+44.7%,"$20,179",+100.4%,"$47,401",+49.5%,"$45,693",N,"$23,403",+40.3%,"$93,920",N,"$36,815",N,"$25,306",Â -21.7%,"$268,468",N,"$2,939",Â -67.6%,"$30,322",+3.9%,"$68,027",N,"$46,907",N,"$33,392",+143.3%,"$63,563",N,"$37,095",N,"$28,577",Â -72.3%,22.41%,17.33%,19.00%
1840021002,Laredo,Texas,TX,Webb,48479,27.5629,-99.4875,262491,958,78046 78045 78043 78040 78041 78042,"$57,468",+97.4%,"$24,556",+65.3%,"$20,543",+85.3%,"$55,627",+91.7%,"$22,187",+43.0%,"$20,032",+76.7%,"$51,344",+61.6%,"$148,216",N,"$19,839",+14.2%,"$96,242",+90.9%,"$101,955",N,"$65,994",N,"$56,229",+101.5%,"$22,565",+88.6%,"$19,044",+85.5%,"$81,636",N,"$72,260",N,"$50,615",N,"$30,873",+29.7%,"$24,588",N,"$23,701",+140.2%,"$65,884",N,"$21,344",+87.4%,"$22,096",+136.1%,22.41%,21.67%,23.00%
1840003600,Jersey City,New Jersey,NJ,Hudson,34017,40.7161,-74.0682,262075,6863,07310 07311 07302 07307 07306 07305 07304 07097 07303 07308 07395 07399,"$81,693",+115.8%,"$65,570",+131.1%,"$49,085",N,"$88,929",+123.8%,"$81,382",N,"$58,285",+125.5%,"$45,892",+50.9%,"$26,595",+22.1%,"$30,394",+106.7%,"$116,378",+114.2%,"$102,074",+146.8%,"$61,277",N,"$48,909",+49.1%,"$33,940",+54.1%,"$26,750",+101.7%,"$59,326",+24.0%,"$60,435",N,"$20,677",+6.6%,"$92,037",+144.8%,"$57,109",+118.6%,"$30,539",+103.4%,"$51,199",N,"$33,159",+54.3%,"$30,220",+139.7%,21.67%,19.00%,25.67%
1840014559,Concord,North Carolina,NC,Cabarrus,37025,35.3933,-80.6366,261801,585,28025 28027 28026,"$75,578",+64.0%,"$39,441",+56.9%,"$33,768",+56.9%,"$76,953",+55.8%,"$46,598",+82.5%,"$37,897",+60.9%,"$43,766",+28.5%,"$16,714",Â -27.4%,"$25,648",+81.6%,"$127,201",+120.0%,"$111,952",N,"$37,746",+76.1%,"$60,387",+80.6%,"$55,098",+147.6%,"$19,191",+92.1%,"$112,119",+123.6%,"$11,160",+57.6%,"$36,347",+115.9%,"$99,328",N,"$38,474",Â -31.2%,"$19,376",+100.9%,"$44,723",N,"$57,807",N,"$21,048",+89.0%,20.19%,20.00%,19.33%
1840014887,Columbus,Georgia,GA,Muscogee,13215,32.5100,-84.8771,261445,349,31829 31820 31909 31904 31905 31906 31907 31901 31903 31808 31902 31908 31914 31917 31993 31995 31997 31998 31999,"$47,008",+34.9%,"$33,267",+52.2%,"$27,465",+50.3%,"$61,290",+50.2%,"$39,362",+56.9%,"$36,930",+59.6%,"$33,839",+21.2%,"$27,156",+55.6%,"$20,583",+54.4%,"$67,885",+54.4%,"$57,197",N,"$32,167",+71.2%,"$61,319",+99.0%,"$38,489",+58.1%,"$23,402",+88.2%,"$24,386",Â -8.2%,"$164,037",N,"$17,541",+14.6%,"$46,042",+42.4%,"$40,728",+133.6%,"$9,732",Â -2.5%,N,N,"$26,630",+3.0%,"$17,253",+41.0%,22.41%,23.33%,22.67%
1840019309,Chandler,Arizona,AZ,Maricopa,04013,33.2826,-111.8516,261165,1548,85248 85249 85226 85224 85225 85286 85246,"$83,709",+43.3%,"$60,754",+49.1%,"$41,025",+71.6%,"$86,257",+44.3%,"$60,437",+48.5%,"$44,863",+72.9%,"$64,957",+14.3%,"$57,755",+40.3%,"$34,383",+53.1%,"$110,726",+54.6%,"$85,639",+54.9%,"$47,754",+65.2%,"$69,742",+53.0%,"$42,967",+33.3%,"$24,947",+90.5%,"$58,032",+5.0%,"$45,788",Â -17.8%,"$22,704",+24.2%,"$82,671",+64.7%,"$61,721",+96.4%,"$18,068",+58.6%,"$31,214",N,"$44,768",+27.6%,"$16,461",+33.1%,23.46%,19.48%,20.52%
1840020657,McKinney,Texas,TX,Collin,48085,33.2015,-96.6669,258277,1148,75069 75070 75071 75072,"$89,828",+41.8%,"$46,188",+41.5%,"$39,627",+40.6%,"$93,451",+35.8%,"$50,921",+44.0%,"$42,184",+29.8%,"$50,131",+77.7%,"$32,529",+121.7%,"$27,397",+124.2%,"$99,553",+5.8%,"$61,237",N,"$40,036",+44.6%,"$59,280",+51.2%,"$39,520",+36.5%,"$17,599",+43.8%,"$86,070",+86.7%,"$70,644",+135.5%,"$20,943",+1.7%,"$119,466",N,"$47,556",+102.4%,"$29,139",+130.3%,"$81,192",N,"$26,896",+10.5%,"$33,740",N,22.41%,21.67%,23.00%
1840021940,Scottsdale,Arizona,AZ,Maricopa,04013,33.6872,-111.8651,258069,541,85259 85258 85251 85250 85257 85255 85254 85266 85262 85260 85252 85261 85267 85271,"$86,097",+49.8%,"$55,779",+47.1%,"$65,480",+67.2%,"$85,085",+46.4%,"$53,162",+39.8%,"$66,890",+65.8%,"$64,736",+40.4%,"$63,351",+54.3%,"$52,962",+58.4%,"$138,653",+128.5%,"$100,388",N,"$68,153",+135.1%,"$66,107",+43.4%,"$63,889",+38.7%,"$47,472",N,"$44,022",+37.0%,"$50,812",+67.2%,"$31,453",Â -4.2%,"$119,405",+146.4%,"$118,135",N,"$43,231",+83.0%,"$49,686",N,"$44,383",Â -15.1%,"$50,797",N,23.46%,19.48%,20.52%
1840020854,Killeen,Texas,TX,Bell,48027,31.0754,-97.7296,258009,1073,76541 76543 76542 76549 76540 76547,"$48,622",+41.1%,"$31,747",+20.4%,"$24,327",+58.8%,"$54,173",+50.1%,"$40,920",+48.8%,"$29,472",+64.8%,"$39,628",+16.3%,"$26,648",+3.1%,"$21,050",+44.5%,"$31,153",+1.5%,"$26,941",+43.7%,"$14,651",Â -6.5%,"$50,179",+62.4%,"$20,427",Â -11.5%,"$19,519",+62.8%,"$78,615",+149.2%,"$57,295",+86.9%,"$33,245",+138.5%,"$52,044",+76.1%,"$35,981",+57.4%,"$16,024",+128.3%,"$62,025",N,"$17,972",Â -19.4%,"$32,259",N,22.41%,21.67%,23.00%
1840015913,Tallahassee,Florida,FL,Leon,12073,30.4551,-84.2526,257601,747,32311 32312 32399 32304 32303 32301 32309 32308 32302 32306 32307 32313 32314 32315 32316,"$46,964",+53.6%,"$32,531",+63.8%,"$27,203",+43.3%,"$55,127",+47.7%,"$37,312",+64.6%,"$33,634",+45.0%,"$34,807",+70.8%,"$28,955",+103.2%,"$17,958",+49.2%,"$71,989",+106.7%,"$44,813",+114.4%,"$39,073",+81.0%,"$33,813",+42.1%,"$25,123",+73.3%,"$15,758",+13.7%,"$28,241",+12.7%,"$26,835",+14.7%,"$21,779",+68.7%,"$39,035",+92.3%,"$26,737",+97.0%,"$15,831",+34.0%,"$49,814",N,"$23,077",+31.9%,"$14,930",+43.7%,19.81%,20.33%,22.33%
1840009373,Peoria,Illinois,IL,Peoria,17143,40.7520,-89.6153,256286,888,61625 61606 61615 61614 61605 61602 61603 61604 61601 61613 61629 61630 61634 61636 61637 61638 61639 61643 61651 61652 61653 61654 61655 61656,"$53,360",+46.6%,"$30,912",+29.8%,"$34,013",+65.8%,"$62,151",+52.6%,"$41,135",+58.8%,"$39,833",+64.1%,"$23,766",+17.8%,"$15,650",+16.2%,"$14,900",+41.0%,"$130,909",+117.1%,"$215,502",N,"$72,984",+138.9%,"$45,966",+49.9%,"$21,647",Â -18.6%,"$18,701",+38.6%,"$101,537",N,"$118,472",N,"$32,774",N,"$46,682",+73.0%,"$36,690",N,"$23,397",N,"$58,359",N,"$39,248",N,"$14,421",+23.0%,19.81%,19.33%,20.67%
1840015576,Wilmington,North Carolina,NC,New Hanover,37129,34.2100,-77.8866,255616,929,28409 28401 28405 28403 28412 28402 28406 28408,"$48,381",+55.6%,"$32,677",+47.6%,"$32,024",+48.9%,"$52,002",+44.9%,"$34,702",+41.2%,"$37,305",+47.1%,"$33,811",+70.7%,"$30,784",+123.4%,"$17,372",+43.2%,"$73,484",N,"$34,231",+68.9%,"$19,065",+27.2%,"$42,007",+44.6%,"$47,971",+85.9%,"$15,428",+10.4%,"$107,038",N,"$35,856",+145.9%,"$20,141",+1.2%,"$34,018",+41.7%,"$27,485",+15.7%,"$12,280",Â -22.7%,"$24,359",N,"$23,559",+9.8%,"$7,702",Â -17.8%,20.19%,20.00%,19.33%
1840008353,Montgomery,Alabama,AL,Montgomery,01101,32.3473,-86.2666,254634,479,36064 36112 36113 36110 36111 36117 36115 36116 36108 36105 36104 36106 36109 36107 36101 36114 36118 36120 36121 36123 36124 36125 36130 36131 36132 36135 36140 36141 36142 36177 36191,"$51,074",+43.4%,"$38,076",+63.6%,"$27,861",+43.7%,"$66,427",+38.8%,"$46,801",+57.4%,"$40,505",+49.1%,"$43,534",+77.5%,"$32,270",+102.5%,"$21,877",+81.9%,"$93,033",+88.2%,"$76,985",N,"$30,418",+28.8%,"$80,563",+66.3%,"$11,261",Â -55.1%,"$21,821",+4.1%,"$34,006",Â -5.6%,"$22,429",N,"$40,359",N,"$80,348",+146.2%,"$28,170",+28.5%,"$10,980",Â -22.9%,"$31,846",N,"$30,654",Â -33.4%,"$18,962",+102.0%,19.81%,17.33%,19.67%
1840021947,Gilbert,Arizona,AZ,Maricopa,04013,33.3101,-111.7463,254114,1432,85233 85234 85297 85296 85295 85298 85236 85244 85299,"$102,793",+51.1%,"$59,239",+25.9%,"$38,800",+56.5%,"$103,163",+50.4%,"$54,673",+15.4%,"$39,220",+53.7%,"$93,211",+45.3%,"$93,301",+54.3%,"$41,086",+61.3%,"$115,422",+54.4%,"$71,158",+51.1%,"$45,892",+62.9%,"$105,154",+82.7%,"$75,495",+93.3%,"$27,593",+59.5%,"$88,457",+25.4%,"$52,462",+13.4%,"$57,274",N,"$100,047",+49.3%,"$110,862",+120.8%,"$18,870",+27.3%,"$122,595",N,"$48,507",+50.1%,"$31,678",+86.7%,23.46%,19.48%,20.52%
1840020563,Glendale,Arizona,AZ,Maricopa,04013,33.5791,-112.2311,252381,1582,85301 85303 85302 85304 85306 85308 85355 85305 85307 85309 85310 85311 85312 85318,"$57,137",+26.9%,"$31,087",+11.0%,"$25,636",+34.1%,"$59,259",+26.2%,"$35,040",+23.7%,"$27,704",+31.0%,"$46,677",+26.2%,"$23,589",Â -23.9%,"$17,971",+13.9%,"$67,790",+40.7%,"$15,257",Â -11.3%,"$27,470",+41.8%,"$49,108",+38.9%,"$28,750",+13.2%,"$17,836",+59.6%,"$73,728",+85.6%,"$51,346",+106.8%,"$18,059",+16.8%,"$47,071",+26.2%,"$31,575",+25.6%,"$15,025",+31.7%,"$60,823",N,"$18,563",Â -28.9%,"$18,833",+78.4%,23.46%,19.48%,20.52%
1840020363,North Las Vegas,Nevada,NV,Clark,32003,36.2880,-115.0901,251974,992,89032 89031 89030 89086 89084 89085 89081 89115 89033 89087,"$64,460",+40.0%,"$40,405",+25.6%,"$24,718",+54.3%,"$69,657",+40.0%,"$45,093",+24.5%,"$26,226",+41.8%,"$48,640",+29.7%,"$31,948",+25.6%,"$25,240",+75.7%,"$78,795",+44.4%,"$63,624",+129.2%,"$28,176",+52.6%,"$64,635",+74.5%,"$37,842",+40.1%,"$19,724",+80.9%,"$58,032",+32.1%,"$24,638",+31.4%,"$20,468",+90.1%,"$87,674",+84.8%,"$41,866",+79.0%,"$16,307",+45.8%,"$58,306",N,"$40,612",+42.0%,"$17,889",+70.9%,17.31%,15.34%,18.45%
1840003874,Chesapeake,Virginia,VA,Chesapeake,51550,36.6778,-76.3024,244835,279,23325 23324 23323 23322 23321 23320 23326 23327 23328,"$77,847",+53.4%,"$42,929",+41.3%,"$35,914",+71.4%,"$91,912",+66.4%,"$50,315",+57.7%,"$40,725",+75.4%,"$50,476",+32.0%,"$29,792",+19.7%,"$27,254",+68.9%,"$80,291",+18.5%,"$38,848",Â -0.6%,"$61,157",+129.5%,"$54,284",+16.9%,"$64,939",+107.4%,"$28,321",+74.0%,"$54,056",+32.0%,"$28,083",+6.6%,"$45,283",N,"$94,357",+84.0%,"$54,239",+57.4%,"$15,951",+32.5%,"$35,479",N,"$56,795",+142.0%,"$19,200",+36.7%,20.93%,18.33%,20.33%
1840003869,Norfolk,Virginia,VA,Norfolk,51710,36.8945,-76.2590,242742,1759,23509 23508 23507 23504 23503 23502 23505 23518 23510 23513 23517 23551 23523 23511 23501 23506 23514 23515 23519 23529 23541,"$53,093",+66.9%,"$38,402",+63.1%,"$29,408",+69.3%,"$66,865",+71.1%,"$47,837",+65.8%,"$37,997",+66.5%,"$36,736",+56.9%,"$27,036",+65.2%,"$21,409",+76.5%,"$51,745",+47.9%,"$38,690",+78.4%,"$31,020",+95.5%,"$59,138",+110.8%,"$58,240",+140.0%,"$20,861",+59.5%,"$96,577",N,"$52,804",+129.0%,"$36,520",N,"$44,899",+66.9%,"$43,080",+109.3%,"$20,113",+100.1%,"$58,772",N,"$42,596",+51.5%,"$16,462",+28.4%,20.93%,18.33%,20.33%
1840020292,Fremont,California,CA,Alameda,06001,37.5265,-121.9852,241110,1201,94536 94538 94539 94555 94537,"$144,118",+88.2%,"$73,750",+39.7%,"$57,850",+84.2%,"$109,302",+48.9%,"$65,272",+29.1%,"$55,188",+63.8%,"$141,204",+99.6%,"$31,497",Â -39.1%,"$46,252",+53.4%,"$172,095",+102.0%,"$81,519",+24.9%,"$62,539",+91.6%,"$104,172",+62.6%,"$72,612",+56.9%,"$38,344",+97.1%,"$99,590",+77.3%,"$52,263",Â -16.2%,"$50,685",+85.7%,"$91,203",+42.1%,"$74,056",+62.3%,"$31,377",+67.2%,"$127,299",N,"$60,782",+44.5%,"$44,329",+130.7%,19.44%,19.67%,22.33%
1840018481,Kennewick,Washington,WA,Benton,53005,46.1978,-119.1732,240735,1186,99337 99336 99338,"$61,983",+50.4%,"$39,343",+50.1%,"$30,228",+50.0%,"$64,243",+49.7%,"$46,835",+72.8%,"$32,864",+49.0%,"$23,380",Â -39.4%,"$22,397",N,"$17,049",+41.1%,"$76,086",+80.4%,"$75,523",N,"$42,080",+117.4%,"$39,284",+34.6%,"$37,677",+21.4%,"$17,074",+86.3%,"$54,069",+70.6%,"$17,128",+38.4%,"$22,712",+55.4%,"$45,120",+64.4%,"$23,141",+70.9%,"$19,058",+80.3%,"$39,910",N,"$31,520",+2.9%,"$14,678",+67.5%,19.00%,18.57%,21.07%
1840020707,Garland,Texas,TX,Dallas,48113,32.9100,-96.6305,239928,1623,75044 75041 75040 75043 75042 75046 75047 75049,"$62,556",+27.3%,"$44,297",+38.9%,"$24,947",+24.7%,"$65,309",+25.0%,"$46,062",+42.8%,"$25,408",+10.0%,"$60,030",+46.4%,"$38,399",+25.2%,"$21,928",+30.9%,"$58,629",+23.4%,"$29,641",+16.9%,"$29,854",+87.1%,"$55,794",+43.4%,"$51,770",+75.5%,"$16,714",+53.4%,"$48,868",+6.6%,"$40,053",+1.7%,"$19,362",+18.9%,"$56,107",+31.2%,"$55,953",+114.0%,"$27,905",+129.3%,"$54,025",N,"$50,929",+66.9%,"$18,572",+67.4%,22.41%,21.67%,23.00%
1840019438,Irving,Texas,TX,Dallas,48113,32.8584,-96.9702,239798,1380,75063 75061 75060 75038 75039 75062 75014 75015 75016 75017 75059 75261 75326 75368,"$67,263",+49.6%,"$55,643",+50.8%,"$31,761",+35.6%,"$66,098",+38.4%,"$57,623",+50.5%,"$33,429",+24.5%,"$60,672",+66.8%,"$43,344",+30.3%,"$39,553",+103.1%,"$91,883",+75.2%,"$63,567",+55.7%,"$35,600",+45.9%,"$54,373",+56.2%,"$51,058",+63.4%,"$17,419",+43.9%,"$138,316",N,"$56,444",+90.3%,"$25,483",+29.8%,"$61,279",+63.9%,"$46,801",+80.8%,"$23,601",+71.1%,"$45,569",N,"$35,008",+12.4%,"$15,463",+27.6%,22.41%,21.67%,23.00%
1840021639,Visalia,California,CA,Tulare,06107,36.3276,-119.3269,237386,1370,93277 93291 93292 93278 93279 93290,"$59,911",+44.9%,"$41,384",+55.2%,"$26,429",+43.5%,"$58,184",+30.8%,"$35,300",+32.2%,"$29,135",+34.4%,"$41,243",+46.6%,"$24,258",+57.6%,"$20,811",+84.1%,"$71,389",+99.7%,"$71,655",N,"$24,994",+136.0%,"$61,093",+88.3%,"$56,486",+115.7%,"$21,838",+102.0%,"$81,272",N,"$28,157",+144.8%,"$27,545",+80.5%,"$87,846",+126.1%,"$49,268",+116.6%,"$23,231",+47.0%,"$59,844",N,"$101,913",N,"$22,443",+128.4%,19.44%,19.67%,22.33%
